0,1,2,3,4,5,6
-0.02421659233430985,-0.02417955093225391,-0.0241849903184165,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421659233430985,-0.024182266584944174,-0.024186443369383318,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220225190511525,-0.024185340772066088,-0.024186690741892922,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220225190511525,-0.024188890180695206,-0.02418853247552354,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02422415746025161,-0.024188916272886638,-0.02418694399230632,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419319491740179,-0.024191582581938976,-0.024190724474993045,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419684751968833,-0.02419435171519827,-0.024194204433904742,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202263661890308,-0.024193220487661364,-0.024193318262914078,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202263661890308,-0.024193185134134324,-0.02419217074244796,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202263661890308,-0.02418774477507559,-0.0241913816073688,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202263661890308,-0.024185527193793938,-0.024183283251105626,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024207660414738187,-0.024184882376534555,-0.02417730323925469,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024156337733721445,-0.02418279906708339,-0.024172148441659116,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024115869468211704,-0.024182844383082824,-0.02416867897900927,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417639808692336,-0.024182844383082824,-0.024171489996098125,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02418503002302891,-0.02417956859189377,-0.024176909603044687,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024184724439529626,-0.024182462456604402,-0.02418238621009426,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02418581967076635,-0.024185061096718235,-0.02418497002614466,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024187394892641302,-0.02417802368369147,-0.024182853289974816,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024187394892641302,-0.02418354444255165,-0.02417809345270152,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024187394892641302,-0.02418257021065914,-0.024182431366618684,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
